id,company_id,name,clid,color,color_id,status,managers,placements
9296,1525,1.1.Сектор формирования структуры ассортимента BW,nan,#D1F3FF,1,1,[],[]
9313,1525,Функции отдела Понимания T&G,nan,#D1F3FF,1,1,[],[]
9330,1525,5. Секция indoor-промоакций T&G,nan,#D1F3FF,1,1,[],[]
9347,1525,4. Секция торгового оборудования G,nan,#D1F3FF,1,1,[],[]
8387,1525,07.3_Служба финансов и ценных активов,nan,#D1F3FF,1,1,[],[]
4799,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
10328,1525,01_Администрация магазина АРТ-2,nan,#D1F3FF,1,1,[],[]
6091,1525,03.4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
8371,1525,Камчатка-1,nan,#D1F3FF,1,1,[],[]
4813,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4821,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4829,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4837,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4862,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3886,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3887,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3888,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3889,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3890,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3891,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3892,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3893,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3894,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3895,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3896,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3897,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3898,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3899,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3900,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3901,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3902,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3903,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3904,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3905,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
3906,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
8391,1525,01.1.17_Отдел контроля магазина Екатеринбург-3,nan,#D1F3FF,1,1,[],[]
6125,1525,01.1.40_Отдел контроля магазина Хабаровск-2,nan,#D1F3FF,1,1,[],[]
8453,1525,09.3.4_Группа сопровождения E-com,nan,#D1F3FF,1,1,[],[]
8465,1525,11_Департамент маркетинга,nan,#D1F3FF,1,1,[],[]
3885,1525,03_Служба торгового зала УСР-1,nan,#D1F3FF,1,1,[],[]
8372,1525,Камчатка-2,nan,#D1F3FF,1,1,[],[]
7883,1525,Группа разработки обучающих курсов,nan,#D1F3FF,1,1,[],[]
4713,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4726,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4736,1525,03_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
4750,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
7888,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4814,1525,03_Служба торгового зала АРС-1,nan,#D1F3FF,1,1,[],[]
8707,1525,Екатеринбург-2,nan,#D1F3FF,1,1,[],[]
7905,1525,02.3_Ревизионный отдел,nan,#D1F3FF,1,1,[],[]
8939,1525,Владивосток-6,nan,#D1F3FF,1,1,[],[]
7936,1525,Проектный офис,nan,#D1F3FF,1,1,[],[]
7898,1525,08.1_Планово-экономический отдел,nan,#D1F3FF,1,1,[],[]
4790,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4800,1525,06_Отдел приемки,nan,#D1F3FF,1,1,[],[]
7957,1525,11.1_Отдел создания контента,nan,#D1F3FF,1,1,[],[]
4056,1525,09.3.2_Группа развития бизнес-систем,nan,#D1F3FF,1,1,[],[]
8009,1525,Тест,nan,#D1F3FF,1,1,[],[]
8026,1525,Тест,nan,#D1F3FF,1,1,[],[]
4066,1525,04_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4137,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4138,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4139,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4140,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4141,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4145,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
7884,1525,Группа разработки обучающих курсов,nan,#D1F3FF,1,1,[],[]
7889,1525,01.1.3.1_Отдел контроля магазина Арсеньев-1,nan,#D1F3FF,1,1,[],[]
6126,1525,01.1.40_Отдел контроля магазина Хабаровск-2,nan,#D1F3FF,1,1,[],[]
4146,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4149,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4150,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4151,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4152,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4153,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
7937,1525,Проектный офис,nan,#D1F3FF,1,1,[],[]
6092,1525,03.2_Служба документационного и хозяйственного обеспечения,nan,#D1F3FF,1,1,[],[]
8027,1525,Размещение тест,nan,#D1F3FF,1,1,[],[]
4154,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4159,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4160,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4162,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
8940,1525,Нижневартовск-1,nan,#D1F3FF,1,1,[],[]
7899,1525,1. Группа управленческой отчетности,nan,#D1F3FF,1,1,[],[]
4163,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4164,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4165,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4166,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4067,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
9297,1525,1.4.Сектор управления планограммами BW,nan,#D1F3FF,1,1,[],[]
9032,1525,1.3_Служба документационного и хозяйственного обеспечения,nan,#D1F3FF,1,1,[],[]
8500,1525,2Е_Департамент E-commerce,nan,#D1F3FF,1,1,[],[]
7906,1525,3.3_Ревизионный отдел,nan,#D1F3FF,1,1,[],[]
10329,1525,02_Отдел управления ассортиментом и запасами магазина АРТ-2,nan,#D1F3FF,1,1,[],[]
9314,1525,1. Секция планирования ассортимента T&G,nan,#D1F3FF,1,1,[],[]
9331,1525,5.1. Сектор акционного буклета T&G,nan,#D1F3FF,1,1,[],[]
9348,1525,5. Секция indoor-промоакций G,nan,#D1F3FF,1,1,[],[]
9364,1525,4. Секция тогового оборудования S,nan,#D1F3FF,1,1,[],[]
4134,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4135,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4142,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4143,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4144,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4147,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4148,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4155,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4156,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4157,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4158,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4161,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
4169,1525,03_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
8493,1525,Отдел управления контентом,nan,#D1F3FF,1,1,[],[]
4991,1525,01_ Администрация магазина ТМС-1,nan,#D1F3FF,1,1,[],[]
5040,1525,01_Администрация магазина ХБР-3,nan,#D1F3FF,1,1,[],[]
6141,1525,01_Администрация магазина ХБР-4,nan,#D1F3FF,1,1,[],[]
4733,1525,02_Отдел управления ассортиментом и запасами магазина АРТ-1,nan,#D1F3FF,1,1,[],[]
4068,1525,03_Служба торгового зала ЮСХ-3,nan,#D1F3FF,1,1,[],[]
5047,1525,03_Служба торгового зала ЯКТ-1,nan,#D1F3FF,1,1,[],[]
5045,1525,04_Отдел обслуживания клиентов ХБР-3,nan,#D1F3FF,1,1,[],[]
7890,1525,01.1.3.1_Отдел контроля магазина Арсеньев-1,nan,#D1F3FF,1,1,[],[]
7900,1525,Тренинг-центр,nan,#D1F3FF,1,1,[],[]
7907,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
4714,1525,04.3_Сотрудники торгового зала,nan,#D1F3FF,1,1,[],[]
4727,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4737,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
7938,1525,4. Проектный офис,nan,#D1F3FF,1,1,[],[]
4830,1525,01_Администрация магазина ЕКТ-2,nan,#D1F3FF,1,1,[],[]
4848,1525,01_Администрация магазина ИРК-1,nan,#D1F3FF,1,1,[],[]
4855,1525,01_Администрация магазина ПКМ-1,nan,#D1F3FF,1,1,[],[]
4791,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4801,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4815,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4864,1525,01_Администрация магазина ПКМ-2,nan,#D1F3FF,1,1,[],[]
5051,1525,02_Отдел управления ассортиментом и запасами магазина БСК-1,nan,#D1F3FF,1,1,[],[]
4822,1525,02_Отдел управления ассортиментом и запасами магазина ЕКТ-1,nan,#D1F3FF,1,1,[],[]
4914,1525,02_Отдел управления ассортиментом и запасами магазина КРС-4,nan,#D1F3FF,1,1,[],[]
4924,1525,02_Отдел управления ассортиментом и запасами магазина НХД-1,nan,#D1F3FF,1,1,[],[]
4838,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4841,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4933,1525,03_Служба торгового зала НХД-2,nan,#D1F3FF,1,1,[],[]
4968,1525,04_Отдел обслуживания клиентов НУР-1,nan,#D1F3FF,1,1,[],[]
8519,1525,Тюмень-1,nan,#D1F3FF,1,1,[],[]
8708,1525,Екатеринбург-1,nan,#D1F3FF,1,1,[],[]
8951,1525,5_Департамент качества и квалификации,nan,#D1F3FF,1,1,[],[]
4863,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4870,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4880,1525,05_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4890,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4896,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4903,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
4909,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4919,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4942,1525,Нижний Новгород-1,nan,#D1F3FF,1,1,[],[]
4946,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4950,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4953,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4956,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4261,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4262,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4263,1525,Группа парковки,nan,#D1F3FF,1,1,[],[]
4264,1525,Группа парковки,nan,#D1F3FF,1,1,[],[]
4960,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4962,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4964,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4269,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4270,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4271,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4966,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4274,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4275,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4276,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4277,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4279,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4287,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4288,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4289,1525,Департамент дистрибьюции,nan,#D1F3FF,1,1,[],[]
4265,1525,(новый) Отдел по управлению недвижимостью,nan,#D1F3FF,1,1,[],[]
4290,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4291,1525,Группа парковки,nan,#D1F3FF,1,1,[],[]
4292,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4293,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4294,1525,Департамент дистрибьюции,nan,#D1F3FF,1,1,[],[]
4295,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4296,1525,08.4_Отдел логистики,nan,#D1F3FF,1,1,[],[]
4297,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4298,1525,08.4_Отдел логистики,nan,#D1F3FF,1,1,[],[]
4715,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4300,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4301,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4302,1525,Департамент дистрибьюции,nan,#D1F3FF,1,1,[],[]
4303,1525,08.3_Отдел продаж ключевым клиентам,nan,#D1F3FF,1,1,[],[]
4304,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4305,1525,Группа парковки,nan,#D1F3FF,1,1,[],[]
4306,1525,Группа парковки,nan,#D1F3FF,1,1,[],[]
4307,1525,Группа парковки,nan,#D1F3FF,1,1,[],[]
4308,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4309,1525,08.4_Отдел логистики,nan,#D1F3FF,1,1,[],[]
4310,1525,08.1_Финансово-административный отдел,nan,#D1F3FF,1,1,[],[]
4311,1525,08.2_Отдел регионального развития,nan,#D1F3FF,1,1,[],[]
4728,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4313,1525,08.4_Отдел логистики,nan,#D1F3FF,1,1,[],[]
4738,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
7891,1525,01.1.3.1_Отдел контроля магазина Арсеньев-1,nan,#D1F3FF,1,1,[],[]
7908,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
4328,1525,04.1_Отдел сбора заказов,nan,#D1F3FF,1,1,[],[]
4342,1525,"04.1.2_Группа сбора ""Мезонин""",nan,#D1F3FF,1,1,[],[]
10330,1525,03_Служба торгового зала АРТ-2,nan,#D1F3FF,1,1,[],[]
4325,1525,01_Учетно-аналитический отдел,nan,#D1F3FF,1,1,[],[]
4326,1525,02_Отдел приемки,nan,#D1F3FF,1,1,[],[]
4327,1525,03_Отдел размещения и пополнения,nan,#D1F3FF,1,1,[],[]
4330,1525,06_Склад материально-технического обеспечения,nan,#D1F3FF,1,1,[],[]
4331,1525,07_Группа Клининга,nan,#D1F3FF,1,1,[],[]
4332,1525,01.1_Группа аналитики и диспетчеризации,nan,#D1F3FF,1,1,[],[]
4333,1525,01.2_Группа контроля сбора,nan,#D1F3FF,1,1,[],[]
4334,1525,01.3_Группа по претензионной работе с некондиционным товаром,nan,#D1F3FF,1,1,[],[]
4335,1525,02.1_Группа разгрузки,nan,#D1F3FF,1,1,[],[]
4336,1525,02.2_Группа сортировки,nan,#D1F3FF,1,1,[],[]
4337,1525,02.3_Группа приемки,nan,#D1F3FF,1,1,[],[]
4338,1525,03.1_Группа штабелеров,nan,#D1F3FF,1,1,[],[]
4339,1525,"03.2_Группа размещения и пополнения ""Стеллаж""",nan,#D1F3FF,1,1,[],[]
4340,1525,"03.3_Группа размещения и пополнения ""Мезонин""",nan,#D1F3FF,1,1,[],[]
4341,1525,"04.1_Группа сбора ""Стеллаж""",nan,#D1F3FF,1,1,[],[]
4343,1525,05.1_Группа переупаковки,nan,#D1F3FF,1,1,[],[]
4344,1525,05.2_Группа отгрузки,nan,#D1F3FF,1,1,[],[]
4345,1525,06.4_Отдел информационных технологий,nan,#D1F3FF,1,1,[],[]
4346,1525,02_Оптовый склад,nan,#D1F3FF,1,1,[],[]
4347,1525,06.2_Отдел корпоративных технологий,nan,#D1F3FF,1,1,[],[]
4348,1525,06.1.1,nan,#D1F3FF,1,1,[],[]
4349,1525,06.1.3,nan,#D1F3FF,1,1,[],[]
4350,1525,01_Администрация,nan,#D1F3FF,1,1,[],[]
4351,1525,03.3_Группа приемки,nan,#D1F3FF,1,1,[],[]
4352,1525,04.1_Группа размещения и пополнения,nan,#D1F3FF,1,1,[],[]
4353,1525,"04.2_Группа сбора ""Стеллаж""",nan,#D1F3FF,1,1,[],[]
4354,1525,04.2_Группа по работе с некондиционным товаром,nan,#D1F3FF,1,1,[],[]
4355,1525,04.3_Группа по претензионной работе,nan,#D1F3FF,1,1,[],[]
4356,1525,"06.3_Группа сбора ""Мезонин""",nan,#D1F3FF,1,1,[],[]
4357,1525,06.1_Группа размещения и пополнения,nan,#D1F3FF,1,1,[],[]
4358,1525,06.6_Склад паллетного хранения,nan,#D1F3FF,1,1,[],[]
3082,1525,06.4.3_Группа запуска магазинов,nan,#D1F3FF,1,1,[],[]
4359,1525,01.1.3.2_Отдел контроля магазина Артем-1,nan,#D1F3FF,1,1,[],[]
4360,1525,01.1.3.4_Отдел контроля магазина Белгород-2,nan,#D1F3FF,1,1,[],[]
4361,1525,01.1.7_Отдел контроля магазина Благовещенск-1,nan,#D1F3FF,1,1,[],[]
4362,1525,01.1.8_Отдел контроля магазина Благовещенск-2,nan,#D1F3FF,1,1,[],[]
4363,1525,01.1.9_Отдел контроля магазина Биробиджан-1,nan,#D1F3FF,1,1,[],[]
4364,1525,01.1.11_Отдел контроля магазина Бийск-1,nan,#D1F3FF,1,1,[],[]
4365,1525,01.1.12_Отдел контроля магазина Владивосток-1,nan,#D1F3FF,1,1,[],[]
4366,1525,01.1.13_Отдел контроля магазина Владивосток-2,nan,#D1F3FF,1,1,[],[]
4367,1525,01.1.14_Отдел контроля магазина Владивосток-3,nan,#D1F3FF,1,1,[],[]
4368,1525,01.1.15_Отдел контроля магазина Екатеринбург-1,nan,#D1F3FF,1,1,[],[]
4369,1525,01.1.16_Отдел контроля магазина Екатеринбург-2,nan,#D1F3FF,1,1,[],[]
4370,1525,01.1.17_Отдел контроля магазина Екатеринбург-3,nan,#D1F3FF,1,1,[],[]
4371,1525,01.1.18_Отдел контроля магазина Иркутск-1,nan,#D1F3FF,1,1,[],[]
4372,1525,01.1.19_Отдел контроля магазина Комсомольск-1,nan,#D1F3FF,1,1,[],[]
4373,1525,01.1.21_Отдел контроля магазина Красноярск-2,nan,#D1F3FF,1,1,[],[]
4374,1525,01.1.23_Отдел контроля магазина Красноярск-4,nan,#D1F3FF,1,1,[],[]
4375,1525,01.1.25_Отдел контроля магазина Новосибирск-1,nan,#D1F3FF,1,1,[],[]
4376,1525,01.1.26_Отдел контроля магазина Новосибирск-2,nan,#D1F3FF,1,1,[],[]
4377,1525,01.1.27_Отдел контроля магазина Нижний Новгород-1,nan,#D1F3FF,1,1,[],[]
4378,1525,01.1.28_Отдел контроля магазина Находка-1,nan,#D1F3FF,1,1,[],[]
4379,1525,01.1.31_Отдел контроля магазина Петропавловск Камчатский-1,nan,#D1F3FF,1,1,[],[]
4380,1525,01.1.32_Отдел контроля магазина Петропавловск Камчатский-2,nan,#D1F3FF,1,1,[],[]
4381,1525,01.1.33_Отдел контроля магазина Пенза-1,nan,#D1F3FF,1,1,[],[]
4382,1525,01.1.34_Отдел контроля магазина Тюмень-1,nan,#D1F3FF,1,1,[],[]
4383,1525,01.1.35_Отдел контроля магазина Томск-1,nan,#D1F3FF,1,1,[],[]
4384,1525,01.1.36_Отдел контроля магазина Уссурийск-1,nan,#D1F3FF,1,1,[],[]
4385,1525,01.1.37_Отдел контроля магазина Уссурийск-2,nan,#D1F3FF,1,1,[],[]
4386,1525,01.1.38_Отдел контроля магазина Уфа-1,nan,#D1F3FF,1,1,[],[]
4387,1525,01.1.39_Отдел контроля магазина Хабаровск-1,nan,#D1F3FF,1,1,[],[]
4388,1525,01.1.41_Отдел контроля магазина Хабаровск-3,nan,#D1F3FF,1,1,[],[]
4389,1525,01.1.42_Отдел контроля магазина Челябинск-1,nan,#D1F3FF,1,1,[],[]
4390,1525,01.1.43_Отдел контроля магазина Челябинск-2,nan,#D1F3FF,1,1,[],[]
4391,1525,01.1.44_Отдел контроля магазина Южно-Сахалинск-1,nan,#D1F3FF,1,1,[],[]
4392,1525,01.1.45_Отдел контроля магазина Южно-Сахалинск-2,nan,#D1F3FF,1,1,[],[]
4393,1525,01.1.46_Отдел контроля магазина Якутск-1,nan,#D1F3FF,1,1,[],[]
4394,1525,01.1.47_Отдел контроля магазина Якутск-2,nan,#D1F3FF,1,1,[],[]
4395,1525,02.3_Отдел методологии учета,nan,#D1F3FF,1,1,[],[]
4396,1525,Владивостокское представительство,nan,#D1F3FF,1,1,[],[]
4397,1525,05.3.2.5_Процессинговая группа,nan,#D1F3FF,1,1,[],[]
4398,1525,05.3.3_Товарное направление GARMENT&SHOES,nan,#D1F3FF,1,1,[],[]
4399,1525,05.2.3_Дистрибьюция,nan,#D1F3FF,1,1,[],[]
4400,1525,07.3_Проектный офис,nan,#D1F3FF,1,1,[],[]
4401,1525,07.6_Отдел по управлению недвижимостью,nan,#D1F3FF,1,1,[],[]
7902,1525,03.1_Отдел управления персоналом,nan,#D1F3FF,1,1,[],[]
7909,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
4716,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4729,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4739,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
6127,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
9315,1525,1.1. Сектор формирования структуры ассортимента T&G,nan,#D1F3FF,1,1,[],[]
4458,1525,01_Администрация магазина НУР-1,nan,#D1F3FF,1,1,[],[]
8520,1525,Иркутск-1,nan,#D1F3FF,1,1,[],[]
3020,1525,03.5.1_Отдел кадрового делопроизводства,nan,#2898FF,271,1,[],[]
4421,1525,09.2_Отдел администрирования и развития инфраструктуры,nan,#D1F3FF,1,1,[],[]
8709,1525,Красноярск-1,nan,#D1F3FF,1,1,[],[]
8502,1525,2Е.2_Отдел управления контентом,nan,#D1F3FF,1,1,[],[]
8952,1525,5.2_Отдел квалификации,nan,#D1F3FF,1,1,[],[]
9298,1525,1. Секция планирования ассортимента BW,nan,#D1F3FF,1,1,[],[]
9332,1525,6. Секция графического дизайна T&G,nan,#D1F3FF,1,1,[],[]
9349,1525,5.1. Сектор акционного буклета G,nan,#D1F3FF,1,1,[],[]
9365,1525,5. Секция indoor-промоаккций S,nan,#D1F3FF,1,1,[],[]
9033,1525,6. Секция подбора персонала,nan,#D1F3FF,1,1,[],[]
4457,1525,01_Администрация магазина,nan,#D1F3FF,1,1,[],[]
4474,1525,03_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4479,1525,02_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4468,1525,04_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4925,1525,04_Отдел обслуживания клиентов НХД-1,nan,#D1F3FF,1,1,[],[]
4717,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4740,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4742,1525,01_Администрация магазина,nan,#D1F3FF,1,1,[],[]
4507,1525,02_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4782,1525,Архив,nan,#D1F3FF,1,1,[],[]
4792,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4802,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4823,1525,04.2_Руководители отделов,nan,#D1F3FF,1,1,[],[]
4831,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4839,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
7903,1525,03.1_Отдел управления персоналом,nan,#D1F3FF,1,1,[],[]
7910,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
4842,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4849,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4856,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4938,1525,01_ Администрация магазина ННВ-1,nan,#D1F3FF,1,1,[],[]
4751,1525,01_Администрация магазина БЕЛ-1,nan,#D1F3FF,1,1,[],[]
4758,1525,01_Администрация магазина БЕЛ-2,nan,#D1F3FF,1,1,[],[]
4774,1525,01_Администрация магазина БРБ-1,nan,#D1F3FF,1,1,[],[]
4766,1525,01_Администрация магазина БСК-1,nan,#D1F3FF,1,1,[],[]
4562,1525,01_Администрация магазина ВЛД-3,nan,#D1F3FF,1,1,[],[]
4920,1525,01_Администрация магазина НХД-1,nan,#D1F3FF,1,1,[],[]
4929,1525,01_Администрация магазина НХД-2,nan,#D1F3FF,1,1,[],[]
4865,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4881,1525,02_Отдел управления ассортиментом и запасами магазина КМС-1,nan,#D1F3FF,1,1,[],[]
4752,1525,03_ Служба торгового зала БЕЛ-1,nan,#D1F3FF,1,1,[],[]
4565,1525,03_Служба торгового зала ВЛД-3,nan,#D1F3FF,1,1,[],[]
4915,1525,03_Служба торгового зала КРС-4,nan,#D1F3FF,1,1,[],[]
4871,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4891,1525,03.1_Руководители отдела,nan,#D1F3FF,1,1,[],[]
4934,1525,04_Отдел обслуживания клиентов НХД-2,nan,#D1F3FF,1,1,[],[]
